Date_heure;Q_SJV;H_SJV;Q_SML;H_SML
14/11/2022 17:45;1.23;122;0.972;402
14/11/2022 18:00;1.24;124;0.971;402
14/11/2022 18:15;1.26;125;0.97;402
14/11/2022 18:30;1.27;126;0.969;402
14/11/2022 18:45;1.26;125;0.969;402
14/11/2022 19:00;1.24;123;0.972;402
14/11/2022 19:15;1.26;125;0.977;403
14/11/2022 19:30;1.26;125;0.983;403
14/11/2022 19:45;1.27;126;0.988;404
14/11/2022 20:00;1.28;127;0.992;404
14/11/2022 20:15;1.27;126;0.992;404
14/11/2022 20:30;1.27;127;0.992;404
14/11/2022 20:45;1.28;127;0.992;404
14/11/2022 21:00;1.27;126;0.992;404
14/11/2022 21:15;1.27;127;0.992;404
14/11/2022 21:30;1.28;127;0.992;404
14/11/2022 21:45;1.29;128;0.992;404
14/11/2022 22:00;1.29;128;0.992;404
14/11/2022 22:15;1.3;130;0.992;404
14/11/2022 22:30;1.31;131;0.992;404
14/11/2022 22:45;1.31;131;0.992;404
14/11/2022 23:00;1.31;131;0.992;404
14/11/2022 23:15;1.31;131;0.992;404
14/11/2022 23:30;1.32;131;0.992;404
14/11/2022 23:45;1.32;132;0.992;404
15/11/2022 00:00;1.32;132;0.992;404
15/11/2022 00:15;1.32;132;0.992;404
15/11/2022 00:30;1.33;132;0.992;404
15/11/2022 00:45;1.33;133;0.992;404
15/11/2022 01:00;1.33;133;0.992;404
15/11/2022 01:15;1.33;133;0.992;404
15/11/2022 01:30;1.32;132;0.992;404
15/11/2022 01:45;1.32;132;0.992;404
15/11/2022 02:00;1.32;132;0.992;404
15/11/2022 02:15;1.31;131;0.992;404
15/11/2022 02:30;1.3;130;1;405
15/11/2022 02:45;1.3;130;1;405
15/11/2022 03:00;1.3;130;0.999;405
15/11/2022 03:15;1.3;130;0.997;404
15/11/2022 03:30;1.3;129;0.994;404
15/11/2022 03:45;1.29;129;0.992;404
15/11/2022 04:00;1.29;129;0.998;405
15/11/2022 04:15;1.29;128;1;405
15/11/2022 04:30;1.29;128;0.992;404
15/11/2022 04:45;1.29;128;1;405
15/11/2022 05:00;1.29;128;0.992;404
15/11/2022 05:15;1.28;127;0.992;404
15/11/2022 05:30;1.27;126;0.992;404
15/11/2022 05:45;1.29;128;0.992;404
15/11/2022 06:00;1.28;128;0.992;404
15/11/2022 06:15;1.28;127;0.992;404
15/11/2022 06:30;1.28;127;0.992;404
15/11/2022 06:45;1.28;127;0.992;404
15/11/2022 07:00;1.28;127;0.992;404
15/11/2022 07:15;1.28;127;0.992;404
15/11/2022 07:30;1.26;126;0.992;404
15/11/2022 07:45;1.25;124;0.992;404
15/11/2022 08:00;1.25;124;0.992;404
15/11/2022 08:15;1.25;124;0.992;404
15/11/2022 08:30;1.25;125;1;405
15/11/2022 08:45;1.25;125;1.01;406
15/11/2022 09:00;1.26;125;1;405
15/11/2022 09:15;1.24;123;0.995;404
15/11/2022 09:30;1.25;124;0.992;404
15/11/2022 09:45;1.23;123;0.992;404
15/11/2022 10:00;1.22;121;0.992;404
15/11/2022 10:15;1.23;122;0.992;404
15/11/2022 10:30;1.21;120;0.992;404
15/11/2022 10:45;1.21;121;0.992;404
15/11/2022 11:00;1.22;121;0.992;404
15/11/2022 11:15;1.23;122;0.992;404
15/11/2022 11:30;1.22;122;0.992;404
15/11/2022 11:45;1.22;121;0.984;403
15/11/2022 12:00;1.24;123;0.98;403
15/11/2022 12:15;1.22;121;0.981;403
15/11/2022 12:30;1.22;122;0.981;403
15/11/2022 12:45;1.23;122;0.982;403
15/11/2022 13:00;1.21;120;0.982;403
15/11/2022 13:15;1.21;121;0.982;403
15/11/2022 13:30;1.22;121;0.983;403
15/11/2022 13:45;1.2;119;0.983;403
15/11/2022 14:00;1.2;119;0.984;403
15/11/2022 14:15;1.21;120;0.984;403
15/11/2022 14:30;1.21;120;0.984;403
15/11/2022 14:45;1.21;121;0.985;403
15/11/2022 15:00;1.22;121;0.985;403
15/11/2022 15:15;1.22;121;0.986;403
15/11/2022 15:30;1.22;122;0.986;403
15/11/2022 15:45;1.22;122;0.986;404
15/11/2022 16:00;1.23;122;0.987;404
15/11/2022 16:15;1.23;122;0.987;404
15/11/2022 16:30;1.23;122;0.988;404
15/11/2022 16:45;1.22;121;0.988;404
15/11/2022 17:00;1.22;121;0.988;404
15/11/2022 17:15;1.22;121;0.989;404
15/11/2022 17:30;1.22;121;0.989;404
15/11/2022 17:45;1.22;121;0.989;404
15/11/2022 18:00;1.23;122;0.99;404
15/11/2022 18:15;1.24;123;0.99;404
15/11/2022 18:30;1.24;123;0.991;404
15/11/2022 18:45;1.24;123;0.991;404
15/11/2022 19:00;1.24;124;0.991;404
15/11/2022 19:15;1.25;124;0.992;404
15/11/2022 19:30;1.29;129;1.01;406
15/11/2022 19:45;1.29;128;1.1;413
15/11/2022 20:00;1.31;131;1.15;417
15/11/2022 20:15;1.43;143;1.16;418
15/11/2022 20:30;1.42;142;1.16;418
15/11/2022 20:45;1.41;140;1.14;416
15/11/2022 21:00;1.39;139;1.13;415
15/11/2022 21:15;1.43;143;1.11;414
15/11/2022 21:30;1.4;140;1.1;413
15/11/2022 21:45;1.41;141;1.11;414
15/11/2022 22:00;1.43;143;1.12;414
15/11/2022 22:15;1.44;144;1.12;415
15/11/2022 22:30;1.45;145;1.12;415
15/11/2022 22:45;1.45;145;1.12;415
15/11/2022 23:00;1.45;145;1.12;414
15/11/2022 23:15;1.45;145;1.11;414
15/11/2022 23:30;1.46;145;1.13;415
15/11/2022 23:45;1.46;146;1.14;416
16/11/2022 00:00;1.46;146;1.14;416
16/11/2022 00:15;1.46;146;1.14;416
16/11/2022 00:30;1.46;146;1.15;418
16/11/2022 00:45;1.46;146;1.16;418
16/11/2022 01:00;1.54;153;1.16;418
16/11/2022 01:15;1.54;153;1.17;419
16/11/2022 01:30;1.48;148;1.17;419
16/11/2022 01:45;1.5;149;1.17;419
16/11/2022 02:00;1.51;151;1.17;419
16/11/2022 02:15;1.53;152;1.17;419
16/11/2022 02:30;1.54;154;1.17;419
16/11/2022 02:45;1.56;155;1.16;418
16/11/2022 03:00;1.69;167;1.16;418
16/11/2022 03:15;1.85;179;1.16;418
16/11/2022 03:30;1.91;184;1.16;418
16/11/2022 03:45;1.97;188;1.14;417
16/11/2022 04:00;1.97;188;1.14;416
16/11/2022 04:15;1.97;188;1.14;416
16/11/2022 04:30;1.9;183;1.14;416
16/11/2022 04:45;1.95;186;1.14;416
16/11/2022 05:00;1.88;181;1.14;416
16/11/2022 05:15;1.95;186;1.14;416
16/11/2022 05:30;1.93;185;1.14;416
16/11/2022 05:45;1.87;181;1.14;416
16/11/2022 06:00;1.81;176;1.14;416
16/11/2022 06:15;1.8;176;1.14;416
16/11/2022 06:30;1.8;175;1.14;416
16/11/2022 06:45;1.79;175;1.14;416
16/11/2022 07:00;1.74;171;1.14;416
16/11/2022 07:15;1.76;173;1.14;416
16/11/2022 07:30;1.73;171;1.14;416
16/11/2022 07:45;1.71;168;1.14;416
16/11/2022 08:00;1.68;166;1.14;416
16/11/2022 08:15;1.65;163;1.14;416
16/11/2022 08:30;1.64;163;1.14;416
16/11/2022 08:45;1.64;162;1.14;416
16/11/2022 09:00;1.63;162;1.14;416
16/11/2022 09:15;1.63;161;1.14;416
16/11/2022 09:30;1.56;155;1.13;416
16/11/2022 09:45;1.54;153;1.13;416
16/11/2022 10:00;1.52;151;1.13;415
16/11/2022 10:15;1.51;151;1.12;415
16/11/2022 10:30;1.51;150;1.14;416
16/11/2022 10:45;1.5;150;1.14;416
16/11/2022 11:00;1.49;148;1.14;416
16/11/2022 11:15;1.47;147;1.14;416
16/11/2022 11:30;1.45;145;1.14;416
16/11/2022 11:45;1.44;144;1.14;416
16/11/2022 12:00;1.42;142;1.14;416
16/11/2022 12:15;1.41;141;1.14;416
16/11/2022 12:30;1.39;139;1.14;416
16/11/2022 12:45;1.44;144;1.14;416
16/11/2022 13:00;1.38;138;1.14;417
16/11/2022 13:15;1.41;141;1.15;418
16/11/2022 13:30;1.4;140;1.16;418
16/11/2022 13:45;1.39;139;1.16;418
16/11/2022 14:00;1.4;140;1.16;418
16/11/2022 14:15;1.41;141;1.17;419
16/11/2022 14:30;1.38;138;1.17;419
16/11/2022 14:45;1.41;141;1.17;419
16/11/2022 15:00;1.36;136;1.17;419
16/11/2022 15:15;1.38;137;1.17;419
16/11/2022 15:30;1.39;139;1.18;419
16/11/2022 15:45;1.4;140;1.18;419
16/11/2022 16:00;1.42;141;1.18;420
16/11/2022 16:15;1.43;143;1.18;420
16/11/2022 16:30;1.44;144;1.18;420
16/11/2022 16:45;1.52;151;1.19;420
16/11/2022 17:00;1.55;155;1.19;421
16/11/2022 17:15;1.59;158;1.19;421
16/11/2022 17:30;1.6;159;1.2;421
16/11/2022 17:45;1.6;159;1.2;422
16/11/2022 18:00;1.6;159;1.21;422
16/11/2022 18:15;1.6;159;1.21;422
16/11/2022 18:30;1.6;159;1.22;423
16/11/2022 18:45;1.64;162;1.22;423
16/11/2022 19:00;1.63;161;1.22;423
16/11/2022 19:15;1.63;161;1.22;423
16/11/2022 19:30;1.63;161;1.22;423
16/11/2022 19:45;1.63;162;1.22;423
16/11/2022 20:00;1.64;162;1.22;423
16/11/2022 20:15;1.64;162;1.23;423
16/11/2022 20:30;1.63;161;1.23;424
16/11/2022 20:45;1.65;163;1.23;424
16/11/2022 21:00;1.63;162;1.23;424
16/11/2022 21:15;1.62;160;1.23;424
16/11/2022 21:30;1.63;161;1.23;424
16/11/2022 21:45;1.62;160;1.23;424
16/11/2022 22:00;1.6;159;1.23;424
16/11/2022 22:15;1.64;162;1.24;425
16/11/2022 22:30;1.63;161;1.25;426
16/11/2022 22:45;1.63;162;1.26;426
16/11/2022 23:00;1.64;162;1.26;426
16/11/2022 23:15;1.63;162;1.26;426
16/11/2022 23:30;1.63;161;1.26;426
16/11/2022 23:45;1.63;161;1.26;426
17/11/2022 00:00;1.62;161;1.26;427
17/11/2022 00:15;1.62;160;1.28;428
17/11/2022 00:30;1.61;160;1.27;427
17/11/2022 00:45;1.6;159;1.28;428
17/11/2022 01:00;1.6;159;1.29;429
17/11/2022 01:15;1.59;158;1.29;429
17/11/2022 01:30;1.59;158;1.3;429
17/11/2022 01:45;1.58;157;1.3;430
17/11/2022 02:00;1.57;156;1.31;431
17/11/2022 02:15;1.59;158;1.32;432
17/11/2022 02:30;1.58;157;1.34;433
17/11/2022 02:45;1.59;158;1.34;434
17/11/2022 03:00;1.59;158;1.35;434
17/11/2022 03:15;1.57;156;1.36;435
17/11/2022 03:30;1.58;157;1.38;436
17/11/2022 03:45;1.57;156;1.39;438
17/11/2022 04:00;1.55;154;1.4;438
17/11/2022 04:15;1.55;154;1.4;438
17/11/2022 04:30;1.54;154;1.4;439
17/11/2022 04:45;1.54;153;1.42;440
17/11/2022 05:00;1.54;153;1.44;441
17/11/2022 05:15;1.53;153;1.44;441
17/11/2022 05:30;1.53;153;1.44;441
17/11/2022 05:45;1.53;152;1.44;441
17/11/2022 06:00;1.53;152;1.44;441
17/11/2022 06:15;1.52;152;1.44;441
17/11/2022 06:30;1.52;152;1.44;441
17/11/2022 06:45;1.52;151;1.45;442
17/11/2022 07:00;1.52;151;1.46;443
17/11/2022 07:15;1.52;151;1.45;442
17/11/2022 07:30;1.52;151;1.46;443
17/11/2022 07:45;1.5;150;1.47;443
17/11/2022 08:00;1.51;150;1.48;444
17/11/2022 08:15;1.51;151;1.47;444
17/11/2022 08:30;1.51;151;1.47;443
17/11/2022 08:45;1.52;151;1.46;443
17/11/2022 09:00;1.51;151;1.46;442
17/11/2022 09:15;1.5;150;1.45;442
17/11/2022 09:30;1.5;150;1.44;441
17/11/2022 09:45;1.5;150;1.44;441
17/11/2022 10:00;1.5;150;1.44;441
17/11/2022 10:15;1.5;150;1.44;441
17/11/2022 10:30;1.5;150;1.44;441
17/11/2022 10:45;1.5;150;1.44;441
17/11/2022 11:00;1.5;150;1.42;440
17/11/2022 11:15;1.5;150;1.41;439
17/11/2022 11:30;1.5;150;1.41;439
17/11/2022 11:45;1.52;151;1.41;439
17/11/2022 12:00;1.54;153;1.4;439
17/11/2022 12:15;1.53;152;1.4;438
17/11/2022 12:30;1.54;153;1.4;438
17/11/2022 12:45;1.54;153;1.4;438
17/11/2022 13:00;1.56;155;1.39;437
17/11/2022 13:15;1.55;154;1.37;436
17/11/2022 13:30;1.54;153;1.37;436
17/11/2022 13:45;1.54;154;1.37;436
17/11/2022 14:00;1.55;154;1.37;436
17/11/2022 14:15;1.55;154;1.37;436
17/11/2022 14:30;1.55;154;1.37;435
17/11/2022 14:45;1.55;154;1.36;435
17/11/2022 15:00;1.55;154;1.35;434
17/11/2022 15:15;1.54;153;1.4;438
17/11/2022 15:30;1.53;152;1.51;446
17/11/2022 15:45;1.57;156;1.48;444
17/11/2022 16:00;1.57;156;1.45;442
17/11/2022 16:15;1.57;156;1.43;440
17/11/2022 16:30;1.58;156;1.41;439
17/11/2022 16:45;1.58;157;1.41;439
17/11/2022 17:00;1.58;157;1.41;439
17/11/2022 17:15;1.58;157;1.41;439
17/11/2022 17:30;1.58;157;1.41;439
17/11/2022 17:45;1.58;156;1.41;439
17/11/2022 18:00;1.57;156;1.42;440
17/11/2022 18:15;1.57;156;1.42;440
17/11/2022 18:30;1.57;156;1.43;440
17/11/2022 18:45;1.57;156;1.43;441
17/11/2022 19:00;1.58;156;1.44;441
17/11/2022 19:15;1.58;157;1.45;442
17/11/2022 19:30;1.58;157;1.46;443
17/11/2022 19:45;1.58;157;1.47;444
17/11/2022 20:00;1.58;157;1.48;444
17/11/2022 20:15;1.57;156;1.5;445
17/11/2022 20:30;1.57;156;1.51;447
17/11/2022 20:45;1.54;153;1.54;449
17/11/2022 21:00;1.55;154;1.57;450
17/11/2022 21:15;1.55;154;1.59;452
17/11/2022 21:30;1.57;156;1.62;454
17/11/2022 21:45;1.57;156;1.64;456
17/11/2022 22:00;1.57;156;1.67;458
17/11/2022 22:15;1.57;156;1.7;460
17/11/2022 22:30;1.57;156;1.64;456
17/11/2022 22:45;1.58;157;1.65;457
17/11/2022 23:00;1.55;154;1.66;458
17/11/2022 23:15;1.55;154;1.67;458
17/11/2022 23:30;1.55;154;1.69;460
17/11/2022 23:45;1.54;153;1.72;462
18/11/2022 00:00;1.56;155;1.75;464
18/11/2022 00:15;1.54;153;1.74;464
18/11/2022 00:30;1.54;154;1.74;463
18/11/2022 00:45;1.55;154;1.75;464
18/11/2022 01:00;1.55;154;1.76;465
18/11/2022 01:15;1.54;154;1.78;466
18/11/2022 01:30;1.54;153;1.78;466
18/11/2022 01:45;1.54;153;1.78;466
18/11/2022 02:00;1.53;153;1.78;466
18/11/2022 02:15;1.53;153;1.77;466
18/11/2022 02:30;1.53;152;1.76;465
18/11/2022 02:45;1.53;152;1.75;464
18/11/2022 03:00;1.55;154;1.75;464
18/11/2022 03:15;1.54;153;1.75;464
18/11/2022 03:30;1.56;155;1.75;464
18/11/2022 03:45;1.54;153;1.76;465
18/11/2022 04:00;1.54;153;1.77;466
18/11/2022 04:15;1.54;153;1.77;465
18/11/2022 04:30;1.54;153;1.77;466
18/11/2022 04:45;1.53;153;1.79;467
18/11/2022 05:00;1.53;152;1.81;469
18/11/2022 05:15;1.53;152;1.82;469
18/11/2022 05:30;1.53;152;1.82;469
18/11/2022 05:45;1.53;152;1.82;469
18/11/2022 06:00;1.53;152;1.82;469
18/11/2022 06:15;1.55;154;1.82;469
18/11/2022 06:30;1.55;154;1.84;470
18/11/2022 06:45;1.55;154;1.83;470
18/11/2022 07:00;1.55;154;1.82;469
18/11/2022 07:15;1.58;157;1.82;469
18/11/2022 07:30;1.56;155;1.82;469
18/11/2022 07:45;1.58;157;1.82;469
18/11/2022 08:00;1.57;156;1.82;469
18/11/2022 08:15;1.59;158;1.81;468
18/11/2022 08:30;1.58;157;1.8;468
18/11/2022 08:45;1.57;156;1.79;467
18/11/2022 09:00;1.58;157;1.78;466
18/11/2022 09:15;1.59;158;1.77;465
18/11/2022 09:30;1.59;158;1.76;465
18/11/2022 09:45;1.59;157;1.75;464
18/11/2022 10:00;1.58;157;1.75;464
18/11/2022 10:15;1.59;157;1.75;464
18/11/2022 10:30;1.59;158;1.75;464
18/11/2022 10:45;1.6;158;1.74;463
18/11/2022 11:00;1.6;159;1.74;463
18/11/2022 11:15;1.6;159;1.73;463
18/11/2022 11:30;1.58;157;1.73;462
18/11/2022 11:45;1.58;157;1.72;462
18/11/2022 12:00;1.58;157;1.71;461
18/11/2022 12:15;1.58;157;1.7;461
18/11/2022 12:30;1.58;157;1.7;460
18/11/2022 12:45;1.58;157;1.7;460
18/11/2022 13:00;1.58;157;1.7;460
18/11/2022 13:15;1.59;158;1.69;460
18/11/2022 13:30;1.6;159;1.69;460
18/11/2022 13:45;1.61;159;1.69;459
18/11/2022 14:00;1.62;160;1.68;459
18/11/2022 14:15;1.62;161;1.68;459
18/11/2022 14:30;1.63;161;1.68;459
18/11/2022 14:45;1.64;162;1.68;459
18/11/2022 15:00;1.66;164;1.68;459
18/11/2022 15:15;1.68;166;1.68;459
18/11/2022 15:30;1.68;166;1.68;459
18/11/2022 15:45;1.71;168;1.68;459
18/11/2022 16:00;1.7;168;1.68;459
18/11/2022 16:15;1.69;167;1.68;459
18/11/2022 16:30;1.71;168;1.68;459
18/11/2022 16:45;1.72;169;1.69;460
18/11/2022 17:00;1.69;167;1.7;460
18/11/2022 17:15;1.71;168;1.71;461
18/11/2022 17:30;1.71;168;1.72;462
18/11/2022 17:45;1.71;169;1.72;462
18/11/2022 18:00;1.72;169;1.73;463
18/11/2022 18:15;1.72;169;1.74;463
18/11/2022 18:30;1.71;169;1.75;464
18/11/2022 18:45;1.71;168;1.75;464
18/11/2022 19:00;1.73;170;1.75;464
18/11/2022 19:15;1.72;170;1.75;464
18/11/2022 19:30;1.72;169;1.75;464
18/11/2022 19:45;1.69;167;1.78;466
18/11/2022 20:00;1.69;167;1.78;466
18/11/2022 20:15;1.69;167;1.78;466
18/11/2022 20:30;1.72;169;1.78;466
18/11/2022 20:45;1.72;170;1.78;466
18/11/2022 21:00;1.73;170;1.78;466
18/11/2022 21:15;1.72;170;1.78;467
18/11/2022 21:30;1.72;169;1.79;467
18/11/2022 21:45;1.72;169;1.8;468
18/11/2022 22:00;1.69;167;1.79;467
18/11/2022 22:15;1.69;167;1.78;466
18/11/2022 22:30;1.68;166;1.77;466
18/11/2022 22:45;1.68;166;1.77;465
18/11/2022 23:00;1.68;166;1.77;466
18/11/2022 23:15;1.67;165;1.78;466
18/11/2022 23:30;1.67;165;1.79;467
18/11/2022 23:45;1.65;163;1.79;467
19/11/2022 00:00;1.65;163;1.78;466
19/11/2022 00:15;1.65;163;1.78;466
19/11/2022 00:30;1.65;163;1.76;465
19/11/2022 00:45;1.65;163;1.75;464
19/11/2022 01:00;1.65;163;1.75;464
19/11/2022 01:15;1.65;163;1.75;464
19/11/2022 01:30;1.65;163;1.75;464
19/11/2022 01:45;1.65;163;1.75;464
19/11/2022 02:00;1.65;163;1.75;464
19/11/2022 02:15;1.65;163;1.75;464
19/11/2022 02:30;1.65;163;1.75;464
19/11/2022 02:45;1.65;163;1.76;465
19/11/2022 03:00;1.66;164;1.76;465
19/11/2022 03:15;1.66;164;1.76;465
19/11/2022 03:30;1.65;163;1.75;464
19/11/2022 03:45;1.66;164;1.75;464
19/11/2022 04:00;1.66;164;1.75;464
19/11/2022 04:15;1.67;165;1.75;464
19/11/2022 04:30;1.67;165;1.75;464
19/11/2022 04:45;1.67;165;1.75;464
19/11/2022 05:00;1.68;166;1.75;464
19/11/2022 05:15;1.66;164;1.75;464
19/11/2022 05:30;1.68;166;1.75;464
19/11/2022 05:45;1.68;166;1.75;464
19/11/2022 06:00;1.67;165;1.74;464
19/11/2022 06:15;1.68;166;1.74;463
19/11/2022 06:30;1.68;166;1.74;463
19/11/2022 06:45;1.68;166;1.75;464
19/11/2022 07:00;1.68;166;1.75;464
19/11/2022 07:15;1.68;166;1.75;464
19/11/2022 07:30;1.69;167;1.75;464
19/11/2022 07:45;1.69;167;1.75;464
19/11/2022 08:00;1.69;167;1.75;464
19/11/2022 08:15;1.7;168;1.75;464
19/11/2022 08:30;1.71;168;1.76;465
19/11/2022 08:45;1.71;169;1.76;465
19/11/2022 09:00;1.72;169;1.75;464
19/11/2022 09:15;1.68;166;1.76;465
19/11/2022 09:30;1.69;166;1.76;465
19/11/2022 09:45;1.69;167;1.77;466
19/11/2022 10:00;1.69;167;1.77;465
19/11/2022 10:15;1.69;167;1.78;466
19/11/2022 10:30;1.68;166;1.77;465
19/11/2022 10:45;1.67;165;1.77;466
19/11/2022 11:00;1.67;165;1.79;467
19/11/2022 11:15;1.65;163;1.79;467
19/11/2022 11:30;1.65;163;1.77;466
19/11/2022 11:45;1.65;163;1.77;465
19/11/2022 12:00;1.66;164;1.76;465
19/11/2022 12:15;1.66;164;1.75;464
19/11/2022 12:30;1.66;164;1.75;464
19/11/2022 12:45;1.64;162;1.76;465
19/11/2022 13:00;1.65;163;1.76;465
19/11/2022 13:15;1.65;163;1.76;465
19/11/2022 13:30;1.65;163;1.76;464
19/11/2022 13:45;1.66;164;1.75;464
19/11/2022 14:00;1.67;165;1.77;465
19/11/2022 14:15;1.67;165;1.76;465
19/11/2022 14:30;1.67;165;1.76;465
19/11/2022 14:45;1.67;165;1.76;465
19/11/2022 15:00;1.66;164;1.76;465
19/11/2022 15:15;1.66;164;1.77;466
19/11/2022 15:30;1.66;164;1.8;467
19/11/2022 15:45;1.67;165;1.79;467
19/11/2022 16:00;1.68;166;1.78;466
19/11/2022 16:15;1.68;166;1.79;467
19/11/2022 16:30;1.69;167;1.8;468
19/11/2022 16:45;1.71;168;1.8;468
19/11/2022 17:00;1.72;169;1.79;467
19/11/2022 17:15;1.71;169;1.8;467
19/11/2022 17:30;1.71;169;1.8;468
19/11/2022 17:45;1.71;168;1.8;468
19/11/2022 18:00;1.71;168;1.8;468
19/11/2022 18:15;1.71;168;1.8;468
19/11/2022 18:30;1.71;169;1.81;468
19/11/2022 18:45;1.72;169;1.81;469
19/11/2022 19:00;1.69;167;1.82;469
19/11/2022 19:15;1.71;168;1.83;470
19/11/2022 19:30;1.72;169;1.83;470
19/11/2022 19:45;1.71;168;1.82;469
19/11/2022 20:00;1.7;168;1.83;470
19/11/2022 20:15;1.69;167;1.84;471
19/11/2022 20:30;1.68;166;1.84;471
19/11/2022 20:45;1.69;167;1.84;471
19/11/2022 21:00;1.69;167;1.84;471
19/11/2022 21:15;1.67;165;1.83;470
19/11/2022 21:30;1.68;166;1.82;469
19/11/2022 21:45;1.68;166;1.82;469
19/11/2022 22:00;1.67;165;1.81;469
19/11/2022 22:15;1.66;164;1.81;469
19/11/2022 22:30;1.66;164;1.81;469
19/11/2022 22:45;1.66;164;1.81;468
19/11/2022 23:00;1.66;164;1.81;468
19/11/2022 23:15;1.67;164;1.81;468
19/11/2022 23:30;1.67;165;1.8;468
19/11/2022 23:45;1.67;165;1.81;468
20/11/2022 00:00;1.67;165;1.82;469
20/11/2022 00:15;1.65;163;1.81;469
20/11/2022 00:30;1.66;164;1.81;468
20/11/2022 00:45;1.66;164;1.8;468
20/11/2022 01:00;1.65;163;1.78;466
20/11/2022 01:15;1.66;164;1.78;466
20/11/2022 01:30;1.66;164;1.79;467
20/11/2022 01:45;1.64;162;1.79;467
20/11/2022 02:00;1.64;162;1.78;466
20/11/2022 02:15;1.64;162;1.78;466
20/11/2022 02:30;1.64;162;1.78;467
20/11/2022 02:45;1.64;162;1.76;465
20/11/2022 03:00;1.63;161;1.75;464
20/11/2022 03:15;1.62;161;1.76;465
20/11/2022 03:30;1.62;160;1.75;464
20/11/2022 03:45;1.62;160;1.76;465
20/11/2022 04:00;1.6;159;1.76;465
20/11/2022 04:15;1.61;160;1.75;464
20/11/2022 04:30;1.62;160;1.74;463
20/11/2022 04:45;1.63;161;1.75;464
20/11/2022 05:00;1.62;161;1.75;464
20/11/2022 05:15;1.62;160;1.74;464
20/11/2022 05:30;1.61;160;1.74;464
20/11/2022 05:45;1.61;159;1.74;463
20/11/2022 06:00;1.6;159;1.74;463
20/11/2022 06:15;1.61;159;1.74;463
20/11/2022 06:30;1.61;160;1.74;463
20/11/2022 06:45;1.62;160;1.74;463
20/11/2022 07:00;1.6;159;1.74;463
20/11/2022 07:15;1.6;159;1.74;463
20/11/2022 07:30;1.6;159;1.74;463
20/11/2022 07:45;1.59;158;1.74;463
20/11/2022 08:00;1.58;157;1.74;463
20/11/2022 08:15;1.59;158;1.73;463
20/11/2022 08:30;1.57;156;1.73;463
20/11/2022 08:45;1.57;156;1.72;462
20/11/2022 09:00;1.58;157;1.71;461
20/11/2022 09:15;1.58;157;1.71;461
20/11/2022 09:30;1.58;157;1.72;462
20/11/2022 09:45;1.56;155;1.72;462
20/11/2022 10:00;1.55;155;1.72;462
20/11/2022 10:15;1.55;154;1.71;461
20/11/2022 10:30;1.54;154;1.7;460
20/11/2022 10:45;1.54;153;1.72;462
20/11/2022 11:00;1.53;152;1.74;463
20/11/2022 11:15;1.52;151;1.72;462
20/11/2022 11:30;1.51;151;1.71;461
20/11/2022 11:45;1.5;150;1.69;460
20/11/2022 12:00;1.49;149;1.68;459
20/11/2022 12:15;1.5;150;1.68;459
20/11/2022 12:30;1.5;150;1.68;459
20/11/2022 12:45;1.49;149;1.67;459
20/11/2022 13:00;1.5;150;1.66;458
20/11/2022 13:15;1.5;150;1.65;457
20/11/2022 13:30;1.5;150;1.66;458
20/11/2022 13:45;1.5;150;1.67;458
20/11/2022 14:00;1.5;150;1.67;459
20/11/2022 14:15;1.5;150;1.68;459
20/11/2022 14:30;1.5;150;1.67;458
20/11/2022 14:45;1.51;150;1.68;459
20/11/2022 15:00;1.51;151;1.68;459
20/11/2022 15:15;1.52;151;1.68;459
20/11/2022 15:30;1.52;151;1.67;458
20/11/2022 15:45;1.52;151;1.67;458
20/11/2022 16:00;1.52;151;1.67;458
20/11/2022 16:15;1.52;151;1.67;458
20/11/2022 16:30;1.52;151;1.67;458
20/11/2022 16:45;1.52;151;1.67;458
20/11/2022 17:00;1.52;151;1.68;459
20/11/2022 17:15;1.52;151;1.68;459
20/11/2022 17:30;1.52;151;1.68;459
20/11/2022 17:45;1.54;153;1.68;459
20/11/2022 18:00;1.53;152;1.67;458
20/11/2022 18:15;1.53;152;1.68;459
20/11/2022 18:30;1.53;152;1.67;458
20/11/2022 18:45;1.53;152;1.66;458
20/11/2022 19:00;1.53;152;1.66;458
20/11/2022 19:15;1.54;153;1.68;459
20/11/2022 19:30;1.55;154;1.65;457
20/11/2022 19:45;1.55;154;1.65;457
20/11/2022 20:00;1.55;154;1.65;457
20/11/2022 20:15;1.56;155;1.65;456
20/11/2022 20:30;1.56;155;1.64;456
20/11/2022 20:45;1.55;154;1.64;456
20/11/2022 21:00;1.55;154;1.64;456
20/11/2022 21:15;1.54;153;1.65;456
20/11/2022 21:30;1.53;153;1.65;457
20/11/2022 21:45;1.53;152;1.65;457
20/11/2022 22:00;1.53;153;1.65;457
20/11/2022 22:15;1.54;153;1.65;457
20/11/2022 22:30;1.53;152;1.64;456
20/11/2022 22:45;1.54;153;1.64;456
20/11/2022 23:00;1.55;154;1.64;456
20/11/2022 23:15;1.54;154;1.64;456
20/11/2022 23:30;1.54;153;1.64;456
20/11/2022 23:45;1.54;154;1.64;456
21/11/2022 00:00;1.55;154;1.64;456
21/11/2022 00:15;1.54;153;1.64;456
21/11/2022 00:30;1.53;152;1.64;456
21/11/2022 00:45;1.53;152;1.64;456
21/11/2022 01:00;1.53;153;1.64;456
21/11/2022 01:15;1.54;153;1.64;456
